,V1,V2,V3,V4,V5,V6,V7
d8bf0f68268195b9b37932a21eb3844f,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA
d8d5d5a01cc88f9dbe4c0e6047729c8c,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
d8dabcc347b8f845a87c89c7b3821e27,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
d8edfef22f44f0619cf96719ca70e5a7,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium,NA
d91739e3170187bca50316304a154483,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,NA
d93653a2ef1ca682186dd65509a3f0ba,Bacteria,NA,NA,NA,NA,NA,NA
d93e700d6a36fc8c7d77676d69c0aaae,Bacteria,NA,NA,NA,NA,NA,NA
d93eb66678d97e7b9765ed16a4471de9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
d94df20d8940c04165b594a1e97e2fd6,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Micrococcus,aloeverae/endophyticus/leteus/luteus/yunnanensis
d95c2fbf28c8502f7ab795971dac62a9,NA,NA,NA,NA,NA,NA,NA
d98654de68a4337d92aae05c1be27fdb,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
d9a4b2fbc8dd86c087c827d68ace9265,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
d9ac37e745061838f5290f6ed8f7ebc0,Bacteria,NA,NA,NA,NA,NA,NA
d9b3b78fc67a896bdb06fe2aa60b562e,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Anaerobacter,NA
d9da7fba7e58519c284507a39f97d8d0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
da1b8ce4601f48ee4ec7dc50a27fbc48,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
da2146ac014a92bebcaa9a391261e369,Bacteria,NA,NA,NA,NA,NA,NA
da230d425de8ada0c3f0f4bcf3d8fd78,NA,NA,NA,NA,NA,NA,NA
da2e27de867b5b514be937e797940611,Bacteria,NA,NA,NA,NA,NA,NA
da2e3695b131729a3a93f3dbf9db1b69,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
da2ef7b85cf7c8ebefb669cf7f1a8d41,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
da332e8b538b63147ca2e1702d06c693,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Howardella,NA
da52ed745d38da3abbac7e0322b6edd4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA
da682db42cdb40f818bfd21a1adfb9c6,NA,NA,NA,NA,NA,NA,NA
da7f0c1638242495c9d5b93adb34aa56,NA,NA,NA,NA,NA,NA,NA
daaabadaf9a3fb44dd54dd13fa30e4c9,Bacteria,NA,NA,NA,NA,NA,NA
daac6e7fbaddf815a8fbdab435ea482a,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,NA
dab38674081068e96540403a4580bbf2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
dada09bd38660db84c63489bd24e1076,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
daeac463fd222e00d12a2cbe317aefd2,Bacteria,NA,NA,NA,NA,NA,NA
db01673154178afdeb2e074d7c2c7cee,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
db01780ed5572d988e626adab83f68a5,Bacteria,NA,NA,NA,NA,NA,NA
db05bad2353516aa4e8c4537bda9fd72,NA,NA,NA,NA,NA,NA,NA
db076052fbc6c41099dfa6296f183c6d,Bacteria,NA,NA,NA,NA,NA,NA
db39509b7bbe65e5ac2e9cebb44b21af,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
db405333e0386596d0cdce424dedd808,Bacteria,Firmicutes,NA,NA,NA,NA,NA
db69f24d9793f6b9fba2ea9099568ba2,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
db6d8f48661812b59b812f4da8d2d035,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Parvibacter,NA
db9236565c13e7d8b7cbc90a1f64054b,Bacteria,NA,NA,NA,NA,NA,NA
db978648ac52c62bc41d634a389e66f2,NA,NA,NA,NA,NA,NA,NA
dbaf817739c69f4987995c853cd68639,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,asaccharolyticus/grossensis
dbd499213d2354a168fb370694aa9582,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,lacrimalis
dbecffac615fe4b04affaf68c786c79f,Bacteria,NA,NA,NA,NA,NA,NA
dc018db8ce3062be7d66d4e1ddfedd37,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Olsenella,NA
dc0fb61d2c961d380e572ba2d5f90666,Bacteria,NA,NA,NA,NA,NA,NA
dc304672596cb315796d5317e2440984,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum
dc70854c4fae5c8be647127ec60d95b6,NA,NA,NA,NA,NA,NA,NA
dc7ad0945bb124a890a075db5c20b4b0,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
dc7f08387585050e2aac1d19695107fc,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
dc8fe47773bd7dc4b5bdd51819a2d1e6,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
dc9f448b75d682ad146137e5f79c9a4b,Bacteria,NA,NA,NA,NA,NA,NA
dca4c27dc4b1257a5820cc2422ad7315,Bacteria,NA,NA,NA,NA,NA,NA
dcaa6caf9ac858622061d4f2c2695bcb,Bacteria,NA,NA,NA,NA,NA,NA
dcbd081c221c33a963f2aaafdb49b8a4,NA,NA,NA,NA,NA,NA,NA
dcd15ff52167d925899e4459de8bca97,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
dcef52ea0d55e348f212777e4c2f9f51,Archaea,NA,NA,NA,NA,NA,NA
dcfb2cb3f6f3702199a69bfd02edd47f,Bacteria,NA,NA,NA,NA,NA,NA
dcffdf66a777bf31e7e5afe3c1abcbc1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,gingivalis
dd1ab2820f98a958acac59957048c1e2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,NA
dd290b9b410097d525c9ea1768cb314f,Bacteria,NA,NA,NA,NA,NA,NA
dd29c1196957aae934f6da243bc77511,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
dd4aa6a134bab9d1eaf35d4fd41c9625,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Trichococcus,NA
dd62490834ebda101fc38b1584cc2021,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinotignum,urinale
dd81bb4031bc637925029c7233b089b7,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
dd84d40c61c15f189d5de3bdb0ec9fd2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Saccharofermentans,NA
dd9271ebdc160fdb8ffd43a38027e466,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
dd9f692de26fa18b7949882b181720ce,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
dd9f9d66c5118421e1a0615793dece53,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
dd9fd38d03a8428140074876453760c6,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,NA
ddaa3cd014fa44274a22b31c84a2b5da,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
ddb18ba517eb0a7db14c85a382a8c596,Bacteria,NA,NA,NA,NA,NA,NA
ddb301fec64687691dcccd85ae7742ac,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
ddb31925bd31c47aa205f6f4ce8a950f,Bacteria,NA,NA,NA,NA,NA,NA
ddba3abf2375d011b7b43ce7295ae9f4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
ddc912b02a9f4035e1fa102fad224850,Bacteria,NA,NA,NA,NA,NA,NA
dde8ec326f31e5a2be6fd341b5134482,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,NA
ddf9940452eb9064ba5c9e1f435f60dc,NA,NA,NA,NA,NA,NA,NA
de384b395378ef035b49d605df49cb37,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
de48c6b5b088996bb593f5f65c9f6a6b,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium,NA
de55ae27b3a6837d20ef8347c02445c8,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
de619edc0a487b0f21f42c83d0a86f2f,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
de68d24aeff72d95628e73a6f6a5a78b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
de925167b4b7382973947782d8fdc12d,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
deab97980de525569d6737272118609a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,bivia
df16f5d596fd672ba23b6d6c45b0aee7,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Tessaracoccus,NA
df1c622747cfcffd40b85742d63b9fe3,Bacteria,NA,NA,NA,NA,NA,NA
df2972fcb475b920edbd1605e30e9275,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,NA,NA
df2db51d50b815c05b5f6582154a92a7,Bacteria,NA,NA,NA,NA,NA,NA
df59bc4cc17a86305f7229434af4d275,Bacteria,NA,NA,NA,NA,NA,NA
df68b29a26604b01b72739fb1c7e137f,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,NA
df7bd134cc649054884a68e2e23d5fc4,Bacteria,NA,NA,NA,NA,NA,NA
df82d52902a1dbb7e725c7c297b5866e,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
df939485e726f579c12e4087e232a731,Bacteria,NA,NA,NA,NA,NA,NA
dfa21ca75c1ccf97f800d4ccd941fd79,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,NA
dfab6a1937b54465b2dbf327fa31112a,NA,NA,NA,NA,NA,NA,NA
dfbcc58109f6049ac2c45d98a0e1fb5b,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,NA,NA
dfd18d567ef1b47e2265e9fe95248bc6,Bacteria,NA,NA,NA,NA,NA,NA
dfd28171dc24331a02dd2e8b47702574,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto,NA
dfe3b96b99a2ec5b28d5ad707c883d2a,Bacteria,NA,NA,NA,NA,NA,NA
dff4b2c8e2378199ee4e0f1850e654bc,NA,NA,NA,NA,NA,NA,NA
e023fc4b37c797c22eaa885cd830599d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
e0579f3c48c07692834289879560e320,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
e083b267f061627265f456417b247aba,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,NA
e0aa4859f11b177a94851c9612495757,Bacteria,NA,NA,NA,NA,NA,NA
e0bcadd599c3109d9d8012af8ea6fc36,NA,NA,NA,NA,NA,NA,NA
e0cb75137d25c0cc2abc6b004a2aec25,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,NA
e0ccb3a09f9a0a52f8c0e70e635a506c,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
e118f521293a048838065ae3565b4a60,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XIII,Mogibacterium,NA
e12b42940a3d90414b3039abd74cba7f,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,NA
e15fdaed16a852a5e0209fd83576c2fb,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaeroglobus,geminatus
e16508db8e1b984f3007a67a9b681595,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
e167372d045d36baca3736ac3bed085d,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,glucuronolyticum
e183b1f1ebae03b4778519dd0bb26a21,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,detusculanense/insidiosa/mannitolilytica/pickettii/solanacearum/syzygii
e1bc9c185b9f69c875c4894857d6f849,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,riegelii
e1bd9839aabde87f2c4f5fb5b9e27cee,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_Incertae_Sedis_XI,Gemella,NA
e1d5b0c4937a09fa260f2237af1b5ced,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
e1ded7e2dd5cf8993d90f5c639f722f5,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,calcoaceticus/indicus/radioresistens/variabilis
e1ee4c90b74fa073e34ba280acb076fa,Bacteria,NA,NA,NA,NA,NA,NA
e1f5c854a5acd391f6d5387c5b672668,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus,NA
e2007803b4b9c33f585b2bd2018b9cc2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
e20c867d8dd2b9cb2d3313aed4083dcc,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
e20d919b61672d20a153415e5e2c3a26,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
e2276910d5354b0d5572ceb516ff1d36,Bacteria,NA,NA,NA,NA,NA,NA
e22de774e56172bc8bd029842a4055b4,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
e23465ed016d7053131e0811d4e63bbd,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,obesi
e234f38ac2da4792b7b816af3375d295,Bacteria,NA,NA,NA,NA,NA,NA
e24c97f6e88e87dfa62465a8ac2daaec,Bacteria,NA,NA,NA,NA,NA,NA
e25da5bca29f1737f1c1f25fc578c245,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,NA,NA
e2618b66b752376f84a63d6924062a51,Bacteria,NA,NA,NA,NA,NA,NA
e26b19ba552d64a71d7187d351ae4e01,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
e29c610891ad7c5f78b1f4a1c7a007fe,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
e2acbe4c54a246f9f96b8b96237edfb4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
e301918fcc44be55430fed1278d6d68d,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
e3104d842222dc81cee40168748ec80a,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
e31f0bff960bc491958b6215587e92e8,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
e322843784c80e0702ae958e12ba25b0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
e33be471b42b61d63753f53fd22cb1bb,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
e3593760ae1fe7b5669466b7512ffe1f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,NA,NA
e35a8201920911b10c1d8c9138e2f9ae,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
e35d0aeb816a9bf31eaf033e05fbcf0b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA
e378a611530bc05526ba7319cbcb7a01,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Falsiporphyromonas,NA
e386cf78b201e0122c92be64edf10c22,NA,NA,NA,NA,NA,NA,NA
e3b541fd897b63ff830e3dd62a60fa5c,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
e3db7b55dc6d8462137343ef0cd4e69c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,brachiatum/fujisawaense/longum/mesophilicum/oryzae/phyllostachyos/radiotolerans/tardum
e3dfb6773bf3ea4f988a47103a327b78,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,NA
e422c7d2200f65422ec937e087c6bea9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
e42ba2b77bec5a46a6a689dbc0f7c079,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
e485616616708a53cb70b1e88400d9c7,Bacteria,NA,NA,NA,NA,NA,NA
e48bbcd2ef14f8951fc53e3a48a25635,Bacteria,NA,NA,NA,NA,NA,NA
e4a2e69af7bd7f63c1166e2afd57e302,Bacteria,NA,NA,NA,NA,NA,NA
e4bd39957671a59ab2032e2501a7ca22,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
e4caac000a3127ee05644537bc5ad739,NA,NA,NA,NA,NA,NA,NA
e4dcf986750cd34be8f83138890a5ba9,Bacteria,NA,NA,NA,NA,NA,NA
e4e084d32fa50f2eaf9cc401c84f1200,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
e505f2561963a79e4cd3852af0b6bafd,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,durans/faecalis/faecium
e51792bb439e2de582cf7975b1c8e1c2,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,NA,NA,NA
e52b2425da366eda1418cc6989a668cb,Bacteria,NA,NA,NA,NA,NA,NA
e535bbef63c8c3b42d81e67f5505eb37,NA,NA,NA,NA,NA,NA,NA
e53c9f116c72d679ce08b38a16f1e27d,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
e54864296490d381159316932fdac54c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA
e56eba63a672538c407b317200c0969c,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,breve
e57af17d0692ae1fed812649f6ed3979,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,NA
e582b6793767f1332417ee8cbfc90e56,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_1,Peptococcus,niger
e58414578530669b130b04c5bc8b5229,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
e5ced59d01a50fc9c9842abfde234f5a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
e5d48432f8644a7d2740d629cb89c77c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
e62c57d8d8a25cc15a1b47975a20e9bb,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Varibaculum,NA
e632817d739e07babff96cd7325b3edb,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
e632b5453c9f5d5ea922aa2e864e730a,Bacteria,Bacteroidetes,NA,NA,NA,NA,NA
e67ae6e96932974312c4fcd94f0fc80f,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,cellulosilyticus
e6902d1db1ef3bfb25fb8202ddd721b5,NA,NA,NA,NA,NA,NA,NA
e6ab29dbf04a67cd74738925f78c7036,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
e6aef99a933b290a58df16767130468b,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
e6b1d3f77955bfc4fd48d485efc25f4e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
e6b93e3b10984133f56cb6ef6f73448d,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
e6cd8f9b18958183adb66fe91d6c3f0a,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum/periodonticum
e716654dcb596240344d1ccbd19f24b7,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,adolescentis/faecale
e71e26805a611a12f27ee3d006802f66,NA,NA,NA,NA,NA,NA,NA
e72d20d063a52547885cc9a40d0f2b8d,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,funkei
e79d6b96a51a14ad0f2912b7ce9f5e26,Bacteria,NA,NA,NA,NA,NA,NA
e7b402e391a86252fa9941520bb53664,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Paraeggerthella,NA
e7b6265b2bfa49905c1d4dc8d3c1de2d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
e7f649049574d6e23ba7cd4a3f278e3a,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
e809adece79df7d8e6f80159e9d47815,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
e8229576c3abb1531ebc0579121bc5fc,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
e8279bfe276419947167e5ca7b64256f,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionimicrobium,NA
e82f99d038d165d1343d9f20319893cf,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
e83f9fcc7bfc920f8f9f2781f96e2f0b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
e8572ebfb43c1c4f2536d0f536d5c8b6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Saccharofermentans,NA
e87248f4c1e32c879d15bdb7093d1c13,Bacteria,NA,NA,NA,NA,NA,NA
e893380effcdb06e9fb810e114b205cc,NA,NA,NA,NA,NA,NA,NA
e8a5c469815fe9525a05146c6352b46e,Bacteria,NA,NA,NA,NA,NA,NA
e8ac647bd902dc87528474a5cde583a3,Bacteria,NA,NA,NA,NA,NA,NA
e8b3db9c4a71734035d552981a88c8d4,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA
e8c87fce9ac1664dd68761ada73f1427,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
e8d9abfa587f63174d0251d67a42e64d,Bacteria,NA,NA,NA,NA,NA,NA
e8f09b8f0a8433f4eee61d264f79503d,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
e9073b630adfe5a649a215fa38eb55f5,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea,NA
e945c2ce2566c8875a54053c6cc2240f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Anaerobacter,NA
e993220b4adc2d5c69ee6066dd9ca1f6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
e9946ca6344a2f611a0d2019ecfab96d,Bacteria,NA,NA,NA,NA,NA,NA
e99480a92fff09d4b99958edd69916d2,NA,NA,NA,NA,NA,NA,NA
e9c10eb913686077509d60ab533286f2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,adiacens/para-adiacens
e9d7000ba34f23fa320ce60993dd3863,Bacteria,NA,NA,NA,NA,NA,NA
e9def44c80b9325944adc534e497da20,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA
e9ed184dfa91b893632134b4b19f77a2,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
ea0bd8b012c2d53cf4a8d33c067f2623,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,salivarius
ea13afb92cf0298f78b12788a581740c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
ea16ba82afe388bacfcf7459640ce41c,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium,NA
ea17e0af8db062f970f6aa49e4170b5d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
ea30b425df7554d552bf88d12c291587,Bacteria,NA,NA,NA,NA,NA,NA
ea4bf7de13530b367c91d8d907f4b336,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,NA
ea5f065b68785634541b719b556fe1f0,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA
ea6f4931a62a7ca1be16962dcad01ed3,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Parvimonas,NA
ea8a73b66d2ab63510218392cbf7881d,Bacteria,NA,NA,NA,NA,NA,NA
eab2a0c272d79417eb0909beffe657c1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,NA,NA
eae3a2a6ebadf30b35fded2ff92bcf03,NA,NA,NA,NA,NA,NA,NA
